Symbol,Todays_Date,Holder,Shares,Date_Reported,Percent_Out,Value
AEP,12/23/20,"Vanguard Group, Inc. (The)",44572788,"Sep 29, 2020",8.98,3642933963
AEP,12/23/20,Blackrock Inc.,34933948,"Sep 29, 2020",7.04,2855151570
AEP,12/23/20,Price (T.Rowe) Associates Inc,30476629,"Sep 29, 2020",6.14,2490854888
AEP,12/23/20,State Street Corporation,25213230,"Sep 29, 2020",5.08,2060677287
AEP,12/23/20,Capital World Investors,14131743,"Sep 29, 2020",2.85,1154987355
AEP,12/23/20,Massachusetts Financial Services Co.,11210885,"Sep 29, 2020",2.26,916265631
AEP,12/23/20,"Franklin Resources, Inc.",10465405,"Sep 29, 2020",2.11,855337550
AEP,12/23/20,"Wellington Management Company, LLP",10025305,"Sep 29, 2020",2.02,819368177
AEP,12/23/20,Capital Research Global Investors,9886179,"Sep 29, 2020",1.99,807997409
AEP,12/23/20,Bank of America Corporation,8860160,"Sep 29, 2020",1.79,724140876
AXP,12/23/20,"Berkshire Hathaway, Inc",151610700,"Sep 29, 2020",18.83,15198972675
AXP,12/23/20,"Vanguard Group, Inc. (The)",47568028,"Sep 29, 2020",5.91,4768694807
AXP,12/23/20,Blackrock Inc.,46354047,"Sep 29, 2020",5.76,4646993211
AXP,12/23/20,"Wellington Management Company, LLP",36942399,"Sep 29, 2020",4.59,3703475499
AXP,12/23/20,State Street Corporation,33082954,"Sep 29, 2020",4.11,3316566138
AXP,12/23/20,Dodge & Cox Inc,16352645,"Sep 29, 2020",2.03,1639352661
AXP,12/23/20,"Fisher Asset Management, LLC",14604429,"Sep 29, 2020",1.81,1464094007
AXP,12/23/20,Massachusetts Financial Services Co.,11188788,"Sep 29, 2020",1.39,1121675997
AXP,12/23/20,"Viking Global Investors, L.P.",10848301,"Sep 29, 2020",1.35,1087542175
AXP,12/23/20,JP Morgan Chase & Company,10349321,"Sep 29, 2020",1.29,1037519430
AIG,12/23/20,"Vanguard Group, Inc. (The)",81335982,"Sep 29, 2020",9.44,2239179584
AIG,12/23/20,Blackrock Inc.,77652133,"Sep 29, 2020",9.01,2137763221
AIG,12/23/20,Price (T.Rowe) Associates Inc,68847863,"Sep 29, 2020",7.99,1895381668
AIG,12/23/20,State Street Corporation,37887215,"Sep 29, 2020",4.4,1043035028
AIG,12/23/20,"Hotchkis & Wiley Capital Management, LLC",33816590,"Sep 29, 2020",3.93,930970722
AIG,12/23/20,Harris Associates L.P.,31354106,"Sep 29, 2020",3.64,863178538
AIG,12/23/20,Capital Research Global Investors,24914813,"Sep 29, 2020",2.89,685904801
AIG,12/23/20,Invesco Ltd.,23601846,"Sep 29, 2020",2.74,649758820
AIG,12/23/20,Macquarie Group Limited,20992414,"Sep 29, 2020",2.44,577921157
AIG,12/23/20,Diamond Hill Capital Management Inc,19827786,"Sep 29, 2020",2.3,545858948
AMT,12/23/20,"Vanguard Group, Inc. (The)",56368296,"Sep 29, 2020",12.69,13625908192
AMT,12/23/20,Blackrock Inc.,33571973,"Sep 29, 2020",7.56,8115353033
AMT,12/23/20,State Street Corporation,17646573,"Sep 29, 2020",3.97,4265706091
AMT,12/23/20,"Wellington Management Company, LLP",15888001,"Sep 29, 2020",3.58,3840606481
AMT,12/23/20,"FMR, LLC",13983083,"Sep 29, 2020",3.15,3380130653
AMT,12/23/20,Edgewood Management Company,9839228,"Sep 29, 2020",2.21,2378436584
AMT,12/23/20,Capital World Investors,9258705,"Sep 29, 2020",2.08,2238106759
AMT,12/23/20,Bank of America Corporation,7300134,"Sep 29, 2020",1.64,1764661391
AMT,12/23/20,Cohen & Steers Inc.,7250431,"Sep 29, 2020",1.63,1752646685
AMT,12/23/20,"Akre Capital Management, LLC",7033369,"Sep 29, 2020",1.58,1700176288
AWK,12/23/20,"Vanguard Group, Inc. (The)",21434249,"Sep 29, 2020",11.82,3105393995
AWK,12/23/20,Blackrock Inc.,14830036,"Sep 29, 2020",8.18,2148575615
AWK,12/23/20,State Street Corporation,9545830,"Sep 29, 2020",5.27,1382999850
AWK,12/23/20,Pictet Asset Management Ltd,5481888,"Sep 29, 2020",3.02,794215933
AWK,12/23/20,Royal Bank of Canada,5241823,"Sep 29, 2020",2.89,759435316
AWK,12/23/20,Northern Trust Corporation,3278356,"Sep 29, 2020",1.81,474968217
AWK,12/23/20,Wells Fargo & Company,3178922,"Sep 29, 2020",1.75,460562219
AWK,12/23/20,"Geode Capital Management, LLC",3081086,"Sep 29, 2020",1.7,446387739
AWK,12/23/20,Impax Asset Management Group Plc,3060720,"Sep 29, 2020",1.69,443437113
AWK,12/23/20,Bank of America Corporation,3038453,"Sep 29, 2020",1.68,440211070
AMP,12/23/20,"Vanguard Group, Inc. (The)",14150048,"Sep 29, 2020",11.99,2180663897
AMP,12/23/20,Blackrock Inc.,8985680,"Sep 29, 2020",7.62,1384783144
AMP,12/23/20,State Street Corporation,5443976,"Sep 29, 2020",4.61,838971141
AMP,12/23/20,"Aristotle Capital Management, LLC",4872720,"Sep 29, 2020",4.13,750934879
AMP,12/23/20,JP Morgan Chase & Company,4474532,"Sep 29, 2020",3.79,689570126
AMP,12/23/20,Lsv Asset Management,2653455,"Sep 29, 2020",2.25,408923950
AMP,12/23/20,"American Century Companies, Inc.",2325395,"Sep 29, 2020",1.97,358366623
AMP,12/23/20,"Geode Capital Management, LLC",2297460,"Sep 29, 2020",1.95,354061560
AMP,12/23/20,UBS Group AG,2209465,"Sep 29, 2020",1.87,340500651
AMP,12/23/20,Ubs Asset Management Americas Inc,2025547,"Sep 29, 2020",1.72,312157048
ABC,12/23/20,"Vanguard Group, Inc. (The)",17285672,"Sep 29, 2020",8.46,1675327330
ABC,12/23/20,Blackrock Inc.,11431625,"Sep 29, 2020",5.6,1107953095
ABC,12/23/20,JP Morgan Chase & Company,7266656,"Sep 29, 2020",3.56,704284299
ABC,12/23/20,State Street Corporation,7101212,"Sep 29, 2020",3.48,688249467
ABC,12/23/20,Boston Partners,4765386,"Sep 29, 2020",2.33,461861211
ABC,12/23/20,FIL LTD,3359671,"Sep 29, 2020",1.64,325619313
ABC,12/23/20,"FMR, LLC",2900273,"Sep 29, 2020",1.42,281094459
ABC,12/23/20,"Geode Capital Management, LLC",2490422,"Sep 29, 2020",1.22,241371700
ABC,12/23/20,Northern Trust Corporation,2282592,"Sep 29, 2020",1.12,221228816
ABC,12/23/20,Burgundy Asset Management Ltd.,2245415,"Sep 29, 2020",1.1,217625621
AME,12/23/20,"Vanguard Group, Inc. (The)",24417888,"Sep 29, 2020",10.61,2427138067
AME,12/23/20,Blackrock Inc.,15914125,"Sep 29, 2020",6.92,1581864025
AME,12/23/20,"FMR, LLC",10257171,"Sep 29, 2020",4.46,1019562797
AME,12/23/20,State Street Corporation,9345130,"Sep 29, 2020",4.06,928905922
AME,12/23/20,Massachusetts Financial Services Co.,6932771,"Sep 29, 2020",3.01,689117437
AME,12/23/20,JP Morgan Chase & Company,4875070,"Sep 29, 2020",2.12,484581958
AME,12/23/20,Boston Partners,4359094,"Sep 29, 2020",1.89,433293943
AME,12/23/20,"American Century Companies, Inc.",4290425,"Sep 29, 2020",1.86,426468245
AME,12/23/20,"Geode Capital Management, LLC",3734325,"Sep 29, 2020",1.62,371191905
AME,12/23/20,Mawer Investment Management Limited,3725305,"Sep 29, 2020",1.62,370295317
AMGN,12/23/20,Blackrock Inc.,47985428,"Sep 29, 2020",8.24,12195976380
AMGN,12/23/20,"Vanguard Group, Inc. (The)",47937060,"Sep 29, 2020",8.23,12183683169
AMGN,12/23/20,Capital Research Global Investors,33501013,"Sep 29, 2020",5.75,8514617464
AMGN,12/23/20,State Street Corporation,31278999,"Sep 29, 2020",5.37,7949870385
AMGN,12/23/20,Primecap Management Company,17407082,"Sep 29, 2020",2.99,4424183961
AMGN,12/23/20,"FMR, LLC",14202206,"Sep 29, 2020",2.44,3609632676
AMGN,12/23/20,"Geode Capital Management, LLC",9172314,"Sep 29, 2020",1.58,2331235326
AMGN,12/23/20,Morgan Stanley,8565891,"Sep 29, 2020",1.47,2177106856
AMGN,12/23/20,JP Morgan Chase & Company,8270553,"Sep 29, 2020",1.42,2102043750
AMGN,12/23/20,Northern Trust Corporation,8138181,"Sep 29, 2020",1.4,2068400082
APH,12/23/20,"Vanguard Group, Inc. (The)",32769092,"Sep 29, 2020",10.95,3547909590
APH,12/23/20,Blackrock Inc.,23260083,"Sep 29, 2020",7.78,2518369186
APH,12/23/20,"FMR, LLC",22619385,"Sep 29, 2020",7.56,2449000813
APH,12/23/20,Bank Of New York Mellon Corporation,14237647,"Sep 29, 2020",4.76,1541510040
APH,12/23/20,State Street Corporation,12890875,"Sep 29, 2020",4.31,1395695036
APH,12/23/20,"AllianceBernstein, L.P.",8381074,"Sep 29, 2020",2.8,907418881
APH,12/23/20,Capital Research Global Investors,8273366,"Sep 29, 2020",2.77,895757336
APH,12/23/20,JP Morgan Chase & Company,7710521,"Sep 29, 2020",2.58,834818108
APH,12/23/20,Price (T.Rowe) Associates Inc,7412315,"Sep 29, 2020",2.48,802531345
APH,12/23/20,"Alecta Pensionsforsakring, Omsesidigt",6176500,"Sep 29, 2020",2.06,668729655
ADI,12/23/20,"Vanguard Group, Inc. (The)",32088636,"Sep 29, 2020",8.68,3746027366
ADI,12/23/20,Blackrock Inc.,30760256,"Sep 29, 2020",8.33,3590952285
ADI,12/23/20,JP Morgan Chase & Company,26039376,"Sep 29, 2020",7.05,3039836754
ADI,12/23/20,State Street Corporation,15139641,"Sep 29, 2020",4.1,1767401690
ADI,12/23/20,Massachusetts Financial Services Co.,13161618,"Sep 29, 2020",3.56,1536487285
ADI,12/23/20,Lazard Asset Management LLC,9710464,"Sep 29, 2020",2.63,1133599567
ADI,12/23/20,"Franklin Resources, Inc.",9060796,"Sep 29, 2020",2.45,1057757325
ADI,12/23/20,Wells Fargo & Company,8909489,"Sep 29, 2020",2.41,1040093745
ADI,12/23/20,Generation Investment Management LLP,5847065,"Sep 29, 2020",1.58,682586368
ADI,12/23/20,"Geode Capital Management, LLC",5582764,"Sep 29, 2020",1.51,651731869
ANSS,12/23/20,"Vanguard Group, Inc. (The)",9395102,"Sep 29, 2020",10.94,3074359227
ANSS,12/23/20,Blackrock Inc.,7417944,"Sep 29, 2020",8.64,2427373815
ANSS,12/23/20,"Aristotle Capital Management, LLC",3974953,"Sep 29, 2020",4.63,1300723870
ANSS,12/23/20,State Street Corporation,3571252,"Sep 29, 2020",4.16,1168620791
ANSS,12/23/20,"FMR, LLC",3058228,"Sep 29, 2020",3.56,1000743948
ANSS,12/23/20,Massachusetts Financial Services Co.,2853665,"Sep 29, 2020",3.32,933804797
ANSS,12/23/20,BAMCO Inc.,2383087,"Sep 29, 2020",2.77,779817559
ANSS,12/23/20,"Principal Financial Group, Inc.",1713457,"Sep 29, 2020",2.0,560694534
ANSS,12/23/20,"Geode Capital Management, LLC",1431587,"Sep 29, 2020",1.67,468458214
ANSS,12/23/20,"Brown Capital Management, Inc.",1428440,"Sep 29, 2020",1.66,467428421
ANTM,12/23/20,Blackrock Inc.,22876356,"Sep 29, 2020",9.2,6144360458
ANTM,12/23/20,"Vanguard Group, Inc. (The)",19329733,"Sep 29, 2020",7.77,5191772986
ANTM,12/23/20,Price (T.Rowe) Associates Inc,13700788,"Sep 29, 2020",5.51,3679894648
ANTM,12/23/20,State Street Corporation,10925649,"Sep 29, 2020",4.39,2934520064
ANTM,12/23/20,"Wellington Management Company, LLP",9505606,"Sep 29, 2020",3.82,2553110715
ANTM,12/23/20,"FMR, LLC",8488325,"Sep 29, 2020",3.41,2279879211
ANTM,12/23/20,"Optimal Asset Management, Inc.",4780839,"Sep 29, 2020",1.92,1284085547
ANTM,12/23/20,Capital International Investors,4772040,"Sep 29, 2020",1.92,1281722223
ANTM,12/23/20,Baillie Gifford and Company,4043350,"Sep 29, 2020",1.63,1086003376
ANTM,12/23/20,Invesco Ltd.,3998554,"Sep 29, 2020",1.61,1073971618
AON,12/23/20,Massachusetts Financial Services Co.,20756767,"Sep 29, 2020",9.08,4282121032
AON,12/23/20,"Vanguard Group, Inc. (The)",18068737,"Sep 29, 2020",7.9,3727580443
AON,12/23/20,Blackrock Inc.,18000866,"Sep 29, 2020",7.87,3713578655
AON,12/23/20,Capital International Investors,10021389,"Sep 29, 2020",4.38,2067412550
AON,12/23/20,State Street Corporation,8947378,"Sep 29, 2020",3.91,1845844081
AON,12/23/20,Eagle Capital Management LLC,7677307,"Sep 29, 2020",3.36,1583828434
AON,12/23/20,Capital World Investors,7023000,"Sep 29, 2020",3.07,1448844900
AON,12/23/20,Lazard Asset Management LLC,5497704,"Sep 29, 2020",2.4,1134176335
AON,12/23/20,Longview Partners (Guernsey) LTD,5482911,"Sep 29, 2020",2.4,1131124539
AON,12/23/20,Mawer Investment Management Limited,5416520,"Sep 29, 2020",2.37,1117428076
AOS,12/23/20,"Vanguard Group, Inc. (The)",15043755,"Sep 29, 2020",11.11,794310264
AOS,12/23/20,Blackrock Inc.,11054027,"Sep 29, 2020",8.16,583652625
AOS,12/23/20,State Street Corporation,8501346,"Sep 29, 2020",6.28,448871068
AOS,12/23/20,Brown Brothers Harriman & Co,6293974,"Sep 29, 2020",4.65,332321827
AOS,12/23/20,Invesco Ltd.,3843310,"Sep 29, 2020",2.84,202926768
AOS,12/23/20,Generation Investment Management LLP,3137131,"Sep 29, 2020",2.32,165640516
AOS,12/23/20,Pictet Asset Management Ltd,3132995,"Sep 29, 2020",2.31,165422136
AOS,12/23/20,Mackenzie Financial Corporation,2938328,"Sep 29, 2020",2.17,155143718
AOS,12/23/20,"Geode Capital Management, LLC",2597940,"Sep 29, 2020",1.92,137171232
AOS,12/23/20,Waddell & Reed Financial Inc.,2456448,"Sep 29, 2020",1.81,129700454
APA,12/23/20,Dodge & Cox Inc,52306246,"Sep 29, 2020",13.86,495340149
APA,12/23/20,"Vanguard Group, Inc. (The)",33587519,"Sep 29, 2020",8.9,318073804
APA,12/23/20,Blackrock Inc.,22945156,"Sep 29, 2020",6.08,217290627
APA,12/23/20,"Hotchkis & Wiley Capital Management, LLC",21580544,"Sep 29, 2020",5.72,204367751
APA,12/23/20,State Street Corporation,21575373,"Sep 29, 2020",5.72,204318782
APA,12/23/20,Orbis Allan Gray Ltd,15511522,"Sep 29, 2020",4.11,146894113
APA,12/23/20,Citadel Advisors LLC,12294966,"Sep 29, 2020",3.26,116433328
APA,12/23/20,"FMR, LLC",9405481,"Sep 29, 2020",2.49,89069905
APA,12/23/20,Harris Associates L.P.,8857500,"Sep 29, 2020",2.35,83880525
APA,12/23/20,Invesco Ltd.,7671417,"Sep 29, 2020",2.03,72648318
AIV,12/23/20,"Vanguard Group, Inc. (The)",18540799,"Sep 29, 2020",11.91,774123616
AIV,12/23/20,Cohen & Steers Inc.,11748920,"Sep 29, 2020",7.55,490546089
AIV,12/23/20,Blackrock Inc.,10173248,"Sep 29, 2020",6.54,424757936
AIV,12/23/20,"FMR, LLC",7077011,"Sep 29, 2020",4.55,295482484
AIV,12/23/20,State Street Corporation,6575598,"Sep 29, 2020",4.23,274547267
AIV,12/23/20,"Principal Financial Group, Inc.",6141693,"Sep 29, 2020",3.95,256430674
AIV,12/23/20,JP Morgan Chase & Company,5862613,"Sep 29, 2020",3.77,244778403
AIV,12/23/20,"Long Pond Capital, LP",5372553,"Sep 29, 2020",3.45,224317202
AIV,12/23/20,Invesco Ltd.,3286327,"Sep 29, 2020",2.11,137212174
AIV,12/23/20,"Geode Capital Management, LLC",2625310,"Sep 29, 2020",1.69,109613100
AAPL,12/23/20,"Vanguard Group, Inc. (The)",1280669129,"Sep 29, 2020",7.53,148314291829
AAPL,12/23/20,Blackrock Inc.,1069771045,"Sep 29, 2020",6.29,123890184721
AAPL,12/23/20,"Berkshire Hathaway, Inc",944295554,"Sep 29, 2020",5.55,109358868108
AAPL,12/23/20,State Street Corporation,672444836,"Sep 29, 2020",3.96,77875836457
AAPL,12/23/20,"FMR, LLC",346699497,"Sep 29, 2020",2.04,40151268747
AAPL,12/23/20,"Geode Capital Management, LLC",247838449,"Sep 29, 2020",1.46,28702170778
AAPL,12/23/20,Price (T.Rowe) Associates Inc,228869394,"Sep 29, 2020",1.35,26505364519
AAPL,12/23/20,Northern Trust Corporation,210830547,"Sep 29, 2020",1.24,24416285648
AAPL,12/23/20,Norges Bank Investment Management,187425092,"Dec 30, 2019",1.1,13759344566
AAPL,12/23/20,Bank Of New York Mellon Corporation,166053767,"Sep 29, 2020",0.98,19230686756
AMAT,12/23/20,Blackrock Inc.,78143901,"Sep 29, 2020",8.55,4645654914
AMAT,12/23/20,"Vanguard Group, Inc. (The)",73758988,"Sep 29, 2020",8.07,4384971836
AMAT,12/23/20,Price (T.Rowe) Associates Inc,46544129,"Sep 29, 2020",5.09,2767048469
AMAT,12/23/20,State Street Corporation,43907962,"Sep 29, 2020",4.8,2610328340
AMAT,12/23/20,Capital World Investors,21616165,"Sep 29, 2020",2.36,1285081009
AMAT,12/23/20,Invesco Ltd.,19084528,"Sep 29, 2020",2.09,1134575189
AMAT,12/23/20,Capital International Investors,18963858,"Sep 29, 2020",2.07,1127401358
AMAT,12/23/20,Bank Of New York Mellon Corporation,16187066,"Sep 29, 2020",1.77,962321073
AMAT,12/23/20,"Davis Selected Advisers, LP",15698648,"Sep 29, 2020",1.72,933284623
AMAT,12/23/20,"Ameriprise Financial, Inc.",15686287,"Sep 29, 2020",1.72,932549762
APTV,12/23/20,"Vanguard Group, Inc. (The)",28504510,"Sep 29, 2020",11.05,2613293476
APTV,12/23/20,Price (T.Rowe) Associates Inc,23495611,"Sep 29, 2020",9.11,2154077616
APTV,12/23/20,Blackrock Inc.,20417161,"Sep 29, 2020",7.92,1871845320
APTV,12/23/20,State Street Corporation,11191164,"Sep 29, 2020",4.34,1026005915
APTV,12/23/20,"American Century Companies, Inc.",7950218,"Sep 29, 2020",3.08,728875986
APTV,12/23/20,"AllianceBernstein, L.P.",7677979,"Sep 29, 2020",2.98,703917114
APTV,12/23/20,Generation Investment Management LLP,6669170,"Sep 29, 2020",2.59,611429505
APTV,12/23/20,"ClearBridge Investments, LLC",5979198,"Sep 29, 2020",2.32,548172872
APTV,12/23/20,Artisan Partners Limited Partnership,5934575,"Sep 29, 2020",2.3,544081836
APTV,12/23/20,Massachusetts Financial Services Co.,5567571,"Sep 29, 2020",2.16,510434909
ADM,12/23/20,"Vanguard Group, Inc. (The)",53105951,"Sep 29, 2020",9.54,2468895661
ADM,12/23/20,State Farm Mutual Automobile Insurance Co,51214613,"Sep 29, 2020",9.2,2380967358
ADM,12/23/20,Blackrock Inc.,37189970,"Sep 29, 2020",6.68,1728961705
ADM,12/23/20,State Street Corporation,34505017,"Sep 29, 2020",6.2,1604138240
ADM,12/23/20,"Wellington Management Company, LLP",22781213,"Sep 29, 2020",4.09,1059098592
ADM,12/23/20,Capital World Investors,17592312,"Sep 29, 2020",3.16,817866584
ADM,12/23/20,Macquarie Group Limited,14888606,"Sep 29, 2020",2.68,692171292
ADM,12/23/20,Massachusetts Financial Services Co.,12944007,"Sep 29, 2020",2.33,601766885
ADM,12/23/20,Bank Of New York Mellon Corporation,10773269,"Sep 29, 2020",1.94,500849275
ADM,12/23/20,"Geode Capital Management, LLC",9231594,"Sep 29, 2020",1.66,429176805
ANET,12/23/20,"Vanguard Group, Inc. (The)",5925603,"Sep 29, 2020",7.83,1226185028
ANET,12/23/20,Blackrock Inc.,4224958,"Sep 29, 2020",5.58,874270558
ANET,12/23/20,Artisan Partners Limited Partnership,2763791,"Sep 29, 2020",3.65,571911271
ANET,12/23/20,Capital World Investors,2402295,"Sep 29, 2020",3.18,497106904
ANET,12/23/20,State Street Corporation,2240108,"Sep 29, 2020",2.96,463545548
ANET,12/23/20,"Ruane, Cunniff & Goldfarb L.P.",1948767,"Sep 29, 2020",2.58,403258355
ANET,12/23/20,First Trust Advisors LP,1602844,"Sep 29, 2020",2.12,331676508
ANET,12/23/20,"AllianceBernstein, L.P.",1179706,"Sep 29, 2020",1.56,244116562
ANET,12/23/20,"Geode Capital Management, LLC",1006751,"Sep 29, 2020",1.33,208326984
ANET,12/23/20,Swedbank,940548,"Sep 29, 2020",1.24,194627597
AJG,12/23/20,"Vanguard Group, Inc. (The)",21286822,"Sep 29, 2020",11.07,2247462666
AJG,12/23/20,Blackrock Inc.,20986652,"Sep 29, 2020",10.91,2215770718
AJG,12/23/20,State Street Corporation,8549720,"Sep 29, 2020",4.45,902679437
AJG,12/23/20,Baillie Gifford and Company,8177407,"Sep 29, 2020",4.25,863370631
AJG,12/23/20,JP Morgan Chase & Company,5123682,"Sep 29, 2020",2.66,540958345
AJG,12/23/20,Brown Brothers Harriman & Co,4318462,"Sep 29, 2020",2.25,455943217
AJG,12/23/20,Capital International Investors,4296767,"Sep 29, 2020",2.23,453652659
AJG,12/23/20,"FMR, LLC",3925322,"Sep 29, 2020",2.04,414435496
AJG,12/23/20,Massachusetts Financial Services Co.,3760361,"Sep 29, 2020",1.96,397018914
AJG,12/23/20,"Charles Schwab Investment Management, Inc.",3608352,"Sep 29, 2020",1.88,380969804
AIZ,12/23/20,"Vanguard Group, Inc. (The)",6705970,"Sep 29, 2020",11.41,813501220
AIZ,12/23/20,Price (T.Rowe) Associates Inc,5563058,"Sep 29, 2020",9.47,674854565
AIZ,12/23/20,Blackrock Inc.,4147275,"Sep 29, 2020",7.06,503105930
AIZ,12/23/20,"Wellington Management Company, LLP",3052144,"Sep 29, 2020",5.19,370255588
AIZ,12/23/20,State Street Corporation,2993485,"Sep 29, 2020",5.09,363139665
AIZ,12/23/20,"Viking Global Investors, L.P.",2764748,"Sep 29, 2020",4.71,335391579
AIZ,12/23/20,"FMR, LLC",2610195,"Sep 29, 2020",4.44,316642755
AIZ,12/23/20,Bank Of New York Mellon Corporation,1895030,"Sep 29, 2020",3.23,229886089
AIZ,12/23/20,"Neuberger Berman Group, LLC",1683617,"Sep 29, 2020",2.87,204239578
AIZ,12/23/20,"Samlyn Capital, LLC",1280173,"Sep 29, 2020",2.18,155297786
T,12/23/20,"Vanguard Group, Inc. (The)",561173481,"Sep 29, 2020",7.88,15999055943
T,12/23/20,Blackrock Inc.,481902231,"Sep 29, 2020",6.76,13739032605
T,12/23/20,State Street Corporation,293986821,"Sep 29, 2020",4.13,8381564266
T,12/23/20,Newport Trust Co,199386853,"Sep 29, 2020",2.8,5684519179
T,12/23/20,"Geode Capital Management, LLC",109443828,"Sep 29, 2020",1.54,3120243536
T,12/23/20,Northern Trust Corporation,85117870,"Sep 29, 2020",1.19,2426710473
T,12/23/20,Bank of America Corporation,84367359,"Sep 29, 2020",1.18,2405313405
T,12/23/20,Morgan Stanley,75022082,"Sep 29, 2020",1.05,2138879557
T,12/23/20,Norges Bank Investment Management,74930915,"Dec 30, 2019",1.05,2928300158
T,12/23/20,Dimensional Fund Advisors LP,60299946,"Sep 29, 2020",0.85,1719151460
ATO,12/23/20,"Vanguard Group, Inc. (The)",14711484,"Sep 29, 2020",11.69,1406270755
ATO,12/23/20,Blackrock Inc.,12607167,"Sep 29, 2020",10.01,1205119093
ATO,12/23/20,State Street Corporation,8352823,"Sep 29, 2020",6.64,798446350
ATO,12/23/20,Price (T.Rowe) Associates Inc,7489670,"Sep 29, 2020",5.95,715937555
ATO,12/23/20,Morgan Stanley,4054039,"Sep 29, 2020",3.22,387525588
ATO,12/23/20,"American Century Companies, Inc.",4050745,"Sep 29, 2020",3.22,387210714
ATO,12/23/20,Magellan Asset Management Ltd,3490478,"Sep 29, 2020",2.77,333654792
ATO,12/23/20,Pictet Asset Management Ltd,2521762,"Sep 29, 2020",2.0,241055229
ATO,12/23/20,"Geode Capital Management, LLC",1996903,"Sep 29, 2020",1.59,190883957
ATO,12/23/20,Invesco Ltd.,1936532,"Sep 29, 2020",1.54,185113093
ADSK,12/23/20,Blackrock Inc.,17990080,"Sep 29, 2020",8.18,4155888380
ADSK,12/23/20,"Vanguard Group, Inc. (The)",17790217,"Sep 29, 2020",8.09,4109718029
ADSK,12/23/20,Capital Research Global Investors,10804961,"Sep 29, 2020",4.91,2496054040
ADSK,12/23/20,"Loomis Sayles & Company, LP",10492796,"Sep 29, 2020",4.77,2423940803
ADSK,12/23/20,State Street Corporation,8737939,"Sep 29, 2020",3.97,2018551288
ADSK,12/23/20,Capital World Investors,7974079,"Sep 29, 2020",3.63,1842091989
ADSK,12/23/20,"FMR, LLC",7961055,"Sep 29, 2020",3.62,1839083315
ADSK,12/23/20,"Polen Capital Management, LLC",6315238,"Sep 29, 2020",2.87,1458883130
ADSK,12/23/20,Brown Advisory  Inc.,3923544,"Sep 29, 2020",1.78,906377899
ADSK,12/23/20,Bank of America Corporation,3881266,"Sep 29, 2020",1.77,896611258
